case_order,case_id,case_group,admission_rule_id,behavior,expected_result_or_error,observed_result_or_error,expected_reason,observed_reason,formal_call_count,oracle_call_count,candidate_access_status,handler_identity_status,case_passed
84,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_EXACT37_034_context_distance_only,predecessor_exact10_truth,ADMIT_007,standalone_semantics|runtime_exact37_path,invalid,invalid,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
85,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_EXACT37_035_context_unknown,predecessor_exact10_truth,ADMIT_007,standalone_semantics|runtime_exact37_path,invalid,invalid,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
86,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_EXACT37_036_context_str_subclass,predecessor_exact10_truth,ADMIT_007,standalone_semantics|runtime_exact37_path,invalid,invalid,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
87,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_EXACT37_037_context_extra_member,predecessor_exact10_truth,ADMIT_007,standalone_semantics|runtime_exact37_path,invalid,invalid,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,ALLOWED_COVALENT_EVIDENCE_CLASSES_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
88,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_WRONG_TYPE,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_TYPE_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_TYPE_INVALID,1,0,value_read_once,not_applicable,true
89,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_SUBCLASS,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_TYPE_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_TYPE_INVALID,1,0,value_read_once,not_applicable,true
90,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_MISSING_SHAPE,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
91,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_EXTRA_SHAPE,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
92,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_RULE_ID,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
93,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_OUTCOME,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
94,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_PASSED,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
95,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_BLOCKS,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
96,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_REASON,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
97,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_CANONICAL,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
98,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_VALIDATED,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
99,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_CONSUMED_CANDIDATE,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
100,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_CONSUMED_CONTEXT,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
101,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_IO,predecessor_exact10_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
102,EXACT10_EXACT9_EXACT8_PRED_EXACT7_A007_SOURCE_ORACLE_MISMATCH,predecessor_exact10_truth,ADMIT_007,source_fail_closed|complete_exact10_mismatch_no_projection,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,1,value_read_once,not_applicable,true
103,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_EXPLICIT_STRUCTURE,predecessor_exact10_truth,ADMIT_007,projection_semantics|exact10_to_exact13,passed,passed,,,1,1,value_read_once,not_applicable,true
104,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_EXPLICIT_CURATED,predecessor_exact10_truth,ADMIT_007,projection_semantics|exact10_to_exact13,passed,passed,,,1,1,value_read_once,not_applicable,true
105,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_DISTANCE_BLOCKED,predecessor_exact10_truth,ADMIT_007,projection_semantics|exact10_to_exact13,blocked,blocked,DISTANCE_ONLY_INFERENCE_NOT_ADMISSIBLE,DISTANCE_ONLY_INFERENCE_NOT_ADMISSIBLE,1,1,value_read_once,not_applicable,true
106,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_SCALAR_INVALID,predecessor_exact10_truth,ADMIT_007,projection_semantics|exact10_to_exact13,invalid,invalid,COVALENT_EVENT_EVIDENCE_SOURCE_UNKNOWN,COVALENT_EVENT_EVIDENCE_SOURCE_UNKNOWN,1,1,value_read_once,not_applicable,true
107,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_CONTEXT_INVALID_CANONICAL,predecessor_exact10_truth,ADMIT_007,projection_semantics|exact10_to_exact13,invalid,invalid,ALLOWED_COVALENT_EVIDENCE_CLASSES_TYPE_INVALID,ALLOWED_COVALENT_EVIDENCE_CLASSES_TYPE_INVALID,1,1,value_read_once,not_applicable,true
108,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_MISSING,predecessor_exact10_truth,ADMIT_007,projection_semantics|adapter_generated_exact13,invalid,invalid,covalent_event_evidence_missing,covalent_event_evidence_missing,0,0,envelope_checked,not_applicable,true
109,EXACT10_EXACT9_EXACT8_PRED_EXACT7_PROJECTION_NON_MAPPING,predecessor_exact10_truth,ADMIT_007,projection_semantics|adapter_generated_exact13,invalid,invalid,ADMIT_007_CANDIDATE_RECORD_MAPPING_INVALID,ADMIT_007_CANDIDATE_RECORD_MAPPING_INVALID,0,0,envelope_checked,not_applicable,true
110,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_008,predecessor_exact10_truth,ADMIT_008,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
111,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_009,predecessor_exact10_truth,ADMIT_009,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
112,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_010,predecessor_exact10_truth,ADMIT_010,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
113,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_011,predecessor_exact10_truth,ADMIT_011,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
114,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_012,predecessor_exact10_truth,ADMIT_012,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
115,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_013,predecessor_exact10_truth,ADMIT_013,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
116,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_014,predecessor_exact10_truth,ADMIT_014,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
117,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_015,predecessor_exact10_truth,ADMIT_015,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
118,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_NO_EVALUATE_ALL,predecessor_exact10_truth,,unsupported_boundary|public_boundary_absent,absent,absent,,,0,0,not_applicable,not_applicable,true
119,EXACT10_EXACT9_EXACT8_PRED_EXACT7_UNSUPPORTED_NO_COMBINED_VERDICT,predecessor_exact10_truth,,unsupported_boundary|public_boundary_absent,absent,absent,,,0,0,not_applicable,not_applicable,true
120,EXACT10_EXACT9_EXACT8_A008_EXACT38_001_canonical_approved_template,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,passed,passed,,,1,1,value_read_once,not_applicable,true
121,EXACT10_EXACT9_EXACT8_A008_EXACT38_002_canonical_manual_approved,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,passed,passed,,,1,1,value_read_once,not_applicable,true
122,EXACT10_EXACT9_EXACT8_A008_EXACT38_003_canonical_manual_required,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,blocked,blocked,TOPOLOGY_RESTORATION_MANUAL_REVIEW_REQUIRED,TOPOLOGY_RESTORATION_MANUAL_REVIEW_REQUIRED,1,1,value_read_once,not_applicable,true
123,EXACT10_EXACT9_EXACT8_A008_EXACT38_004_canonical_quarantine,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,blocked,blocked,TOPOLOGY_RESTORATION_QUARANTINE_REQUIRED,TOPOLOGY_RESTORATION_QUARANTINE_REQUIRED,1,1,value_read_once,not_applicable,true
124,EXACT10_EXACT9_EXACT8_A008_EXACT38_005_type_none,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
125,EXACT10_EXACT9_EXACT8_A008_EXACT38_006_type_int,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
126,EXACT10_EXACT9_EXACT8_A008_EXACT38_007_type_bool,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
127,EXACT10_EXACT9_EXACT8_A008_EXACT38_008_type_str_subclass,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
128,EXACT10_EXACT9_EXACT8_A008_EXACT38_009_type_list,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
129,EXACT10_EXACT9_EXACT8_A008_EXACT38_010_type_mapping,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
130,EXACT10_EXACT9_EXACT8_A008_EXACT38_011_empty,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_EMPTY,TOPOLOGY_RESTORATION_DISPOSITION_EMPTY,1,1,value_read_once,not_applicable,true
131,EXACT10_EXACT9_EXACT8_A008_EXACT38_012_whitespace,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
132,EXACT10_EXACT9_EXACT8_A008_EXACT38_013_leading_whitespace,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
133,EXACT10_EXACT9_EXACT8_A008_EXACT38_014_trailing_whitespace,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
134,EXACT10_EXACT9_EXACT8_A008_EXACT38_015_uppercase,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
135,EXACT10_EXACT9_EXACT8_A008_EXACT38_016_hyphen,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
136,EXACT10_EXACT9_EXACT8_A008_EXACT38_017_dot,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
137,EXACT10_EXACT9_EXACT8_A008_EXACT38_018_slash,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
138,EXACT10_EXACT9_EXACT8_A008_EXACT38_019_non_ascii,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII,TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII,1,1,value_read_once,not_applicable,true
139,EXACT10_EXACT9_EXACT8_A008_EXACT38_020_over_length,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
140,EXACT10_EXACT9_EXACT8_A008_EXACT38_021_leading_digit,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
141,EXACT10_EXACT9_EXACT8_A008_EXACT38_022_unknown_valid,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
142,EXACT10_EXACT9_EXACT8_A008_EXACT38_023_unknown_approved_looking,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
143,EXACT10_EXACT9_EXACT8_A008_EXACT38_024_unknown_manual_review_looking,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
144,EXACT10_EXACT9_EXACT8_A008_EXACT38_025_unknown_other,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
145,EXACT10_EXACT9_EXACT8_A008_EXACT38_026_unknown_unknown,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
146,EXACT10_EXACT9_EXACT8_A008_EXACT38_027_context_exact_tuple,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,passed,passed,,,1,1,value_read_once,not_applicable,true
147,EXACT10_EXACT9_EXACT8_A008_EXACT38_028_context_none,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
148,EXACT10_EXACT9_EXACT8_A008_EXACT38_029_context_list,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
149,EXACT10_EXACT9_EXACT8_A008_EXACT38_030_context_set,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
150,EXACT10_EXACT9_EXACT8_A008_EXACT38_031_context_frozenset,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
151,EXACT10_EXACT9_EXACT8_A008_EXACT38_032_context_reversed,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
152,EXACT10_EXACT9_EXACT8_A008_EXACT38_033_context_missing,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
153,EXACT10_EXACT9_EXACT8_A008_EXACT38_034_context_duplicate,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
154,EXACT10_EXACT9_EXACT8_A008_EXACT38_035_context_blocked_added,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
155,EXACT10_EXACT9_EXACT8_A008_EXACT38_036_context_unknown,predecessor_exact10_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
