canonical_event_id,review_unit_id,raw_priority_rank,current_review_status,ligand_component_id,ccd_component_graph_sha256,ccd_heavy_atom_graph_sha256,ccd_heavy_atom_count,formal_charge_representation_json,formal_charge_representation_authoritative,ligand_reactive_atom,ligand_reactive_element,reactive_center_radius1_sha256,reactive_center_radius2_sha256,ccd_retained_heavy_atom_coverage_complete,explicit_cys_sg_endpoint_semantics,source_atom_id_namespace,positive_reference_event_count,shadow_status,strict_shadow_match,matching_positive_reference_event_ids_json,matching_positive_reference_components_json,shadow_mapping_status,reactive_preserving_isomorphism_count,distinct_role_assignment_count,machine_role_transfer_candidate_only_json,shadow_authoritative,shadow_model_usable,shadow_training_admitted
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:54-:SG:E:YMA:S2,COVAPIE_BULK_REVIEW_UNIT_FDB85D5F243B76AA,131,CURRENTLY_UNREVIEWED,YMA,7ab514bd81aa0cbee5c31b769b69613ca2c8b5fcb26c094714abe2c63f38fdbd,4c532a29b7ba6d3b67f046709acb3921b4ad5001aa2dd959b7e3bd3f7cc9eb52,33,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0],[""S1"",0],[""S2"",0]]",false,S2,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1QFM:A:CYS:532-:SG:E:SGM:S1,COVAPIE_BULK_REVIEW_UNIT_D01A4DF5C78EE065,79,CURRENTLY_UNREVIEWED,SGM,bbbde0c485bae4dd72b4e43e6ac04fd971a643cbe5843bd0d73eb492da279656,d7a675f3dff16568582cfa3d547ef603f0e6dd36a5f3994294eeb68d4f9bebfa,6,"[[""C1"",0],[""C2"",0],[""C3"",0],[""O2"",0],[""O3"",0],[""S1"",0]]",false,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1QFM:A:CYS:78-:SG:D:SGM:S1,COVAPIE_BULK_REVIEW_UNIT_D01A4DF5C78EE065,79,CURRENTLY_UNREVIEWED,SGM,bbbde0c485bae4dd72b4e43e6ac04fd971a643cbe5843bd0d73eb492da279656,d7a675f3dff16568582cfa3d547ef603f0e6dd36a5f3994294eeb68d4f9bebfa,6,"[[""C1"",0],[""C2"",0],[""C3"",0],[""O2"",0],[""O3"",0],[""S1"",0]]",false,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1SHL:A:CYS:290-:SG:C:FXN:S19,COVAPIE_BULK_REVIEW_UNIT_EE27EA1094097660,83,CURRENTLY_UNREVIEWED,FXN,97010fbfe0c6d855ca18eecc60fb37c946c84a306c18f6a9d3f2d9ba221a665b,2606b15f26446df4b2395638f36d336dd96092bc219a97f30479d95813959ded,16,"[[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C16"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""F18"",0],[""N1"",0],[""N3"",0],[""O17"",0],[""S19"",0]]",false,S19,S,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1SHL:B:CYS:290-:SG:D:FXN:S19,COVAPIE_BULK_REVIEW_UNIT_EE27EA1094097660,83,CURRENTLY_UNREVIEWED,FXN,97010fbfe0c6d855ca18eecc60fb37c946c84a306c18f6a9d3f2d9ba221a665b,2606b15f26446df4b2395638f36d336dd96092bc219a97f30479d95813959ded,16,"[[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C16"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""F18"",0],[""N1"",0],[""N3"",0],[""O17"",0],[""S19"",0]]",false,S19,S,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1TLS:A:CYS:146-:SG:C:UFP:C6,COVAPIE_BULK_REVIEW_UNIT_CF6D3ADC970757BA,78,CURRENTLY_UNREVIEWED,UFP,b0a11ecaa554b18716e2cce629257fca90bf38b2f97fd73803509cfa5c9617b5,bba707cfbe690d5e76220e9a8598c7f3c61765687f202a8d3e6590747948aa6e,21,"[[""C1'"",0],[""C2"",0],[""C2'"",0],[""C3'"",0],[""C4"",0],[""C4'"",0],[""C5"",0],[""C5'"",0],[""C6"",0],[""F5"",0],[""N1"",0],[""N3"",0],[""O1P"",0],[""O2"",0],[""O2P"",0],[""O3'"",0],[""O3P"",0],[""O4"",0],[""O4'"",0],[""O5'"",0],[""P"",0]]",false,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,2378be48c8563f2ac42953db7b53923eda2337aecce63f6737607f283299c279,true,true,WWPDB_CCD_ATOM_ID,36,EXACT_COMPONENT_REACTIVE_CENTER_SHADOW,true,"[""COVAPIE_CYS_SG_EVENT_V1:1B02:A:CYS:161-:SG:B:UFP:C6""]","[""UFP""]",EXACT_CCD_ATOM_IDENTITY_NAMESPACE_MAPPING,1,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1TLS:B:CYS:146-:SG:E:UFP:C6,COVAPIE_BULK_REVIEW_UNIT_CF6D3ADC970757BA,78,CURRENTLY_UNREVIEWED,UFP,b0a11ecaa554b18716e2cce629257fca90bf38b2f97fd73803509cfa5c9617b5,bba707cfbe690d5e76220e9a8598c7f3c61765687f202a8d3e6590747948aa6e,21,"[[""C1'"",0],[""C2"",0],[""C2'"",0],[""C3'"",0],[""C4"",0],[""C4'"",0],[""C5"",0],[""C5'"",0],[""C6"",0],[""F5"",0],[""N1"",0],[""N3"",0],[""O1P"",0],[""O2"",0],[""O2P"",0],[""O3'"",0],[""O3P"",0],[""O4"",0],[""O4'"",0],[""O5'"",0],[""P"",0]]",false,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,2378be48c8563f2ac42953db7b53923eda2337aecce63f6737607f283299c279,true,true,WWPDB_CCD_ATOM_ID,36,EXACT_COMPONENT_REACTIVE_CENTER_SHADOW,true,"[""COVAPIE_CYS_SG_EVENT_V1:1B02:A:CYS:161-:SG:B:UFP:C6""]","[""UFP""]",EXACT_CCD_ATOM_IDENTITY_NAMESPACE_MAPPING,1,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1TU6:A:CYS:139-:SG:E:FSP:C23,COVAPIE_BULK_REVIEW_UNIT_E589158559EC7B15,81,CURRENTLY_UNREVIEWED,FSP,1d57e3821315bd8b78329bc37d7b2ff124c29d335dc4c4729c61d2d460f66923,91031005ed7ab11189c1c0e4f69cd1d09d0301fbc21baaf07930105b27b67eda,32,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C25"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C7"",0],[""F17"",0],[""N27"",0],[""N31"",0],[""N32"",0],[""N6"",0],[""O24"",0],[""O26"",0],[""O8"",0],[""O9"",0]]",false,C23,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1TU6:B:CYS:139-:SG:G:FSP:C23,COVAPIE_BULK_REVIEW_UNIT_E589158559EC7B15,81,CURRENTLY_UNREVIEWED,FSP,1d57e3821315bd8b78329bc37d7b2ff124c29d335dc4c4729c61d2d460f66923,91031005ed7ab11189c1c0e4f69cd1d09d0301fbc21baaf07930105b27b67eda,32,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C25"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C7"",0],[""F17"",0],[""N27"",0],[""N31"",0],[""N32"",0],[""N6"",0],[""O24"",0],[""O26"",0],[""O8"",0],[""O9"",0]]",false,C23,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1WOF:A:CYS:145-:SG:C:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,17,CURRENTLY_UNREVIEWED,I12,b808b2b9c2f2da39e3653f20ab6d5aa8bf825ab6607601f411552931ac3630dd,359cdec774ee102b62d1f148b9c817fc330f88921de1a0691cfa777743d7e72a,44,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""N6"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0]]",false,C21,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:1WOF:B:CYS:145-:SG:D:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,17,CURRENTLY_UNREVIEWED,I12,b808b2b9c2f2da39e3653f20ab6d5aa8bf825ab6607601f411552931ac3630dd,359cdec774ee102b62d1f148b9c817fc330f88921de1a0691cfa777743d7e72a,44,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""N6"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0]]",false,C21,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:207L:A:CYS:95-:SG:B:SC2:SG,COVAPIE_BULK_REVIEW_UNIT_971451AE7B5617B9,116,CURRENTLY_UNREVIEWED,SC2,a6e90462fbf515057c5d8d792e1dcefbcd1e3c4f79ba04fd631a0f8b288356db,571a241c69a6f963d4f69f3d1a970baae51f2333ba88a4b2eb1b3d31ec0c2b55,10,"[[""C"",0],[""CA"",0],[""CB"",0],[""CM"",0],[""CT"",0],[""N"",0],[""O"",0],[""OT"",0],[""OXT"",0],[""SG"",0]]",false,SG,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2A5I:A:CYS:145-:SG:B:AZP:CBM,COVAPIE_BULK_REVIEW_UNIT_7FB64BA2D198B24F,34,CURRENTLY_UNREVIEWED,AZP,7f2e08c2522e2dd36dfb505e039f31122e3df938ac343d4e59c35c5993471e3c,5e3d0951337f485a50379edea6930761662af104f1fcda09656400c377a3ac62,46,"[[""C"",0],[""CA"",0],[""CAA"",0],[""CAB"",0],[""CAC"",0],[""CAD"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAI"",0],[""CAT"",0],[""CAU"",0],[""CAV"",0],[""CAW"",0],[""CB"",0],[""CBA"",0],[""CBB"",0],[""CBC"",0],[""CBF"",0],[""CBG"",0],[""CBH"",0],[""CBI"",0],[""CBJ"",0],[""CBK"",0],[""CBM"",0],[""CBO"",0],[""CBP"",0],[""CBS"",0],[""CBT"",0],[""CD1"",0],[""CD2"",0],[""CG"",0],[""N"",0],[""NAS"",0],[""NAX"",0],[""NAZ"",0],[""NBE"",0],[""O"",0],[""OAH"",0],[""OAL"",0],[""OAY"",0],[""OBD"",0],[""OBL"",0],[""OBN"",0],[""OBQ"",0],[""OBR"",0]]",false,CBM,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,e01635755dbe4532ec58885a669679fa2c7cc2fdca854d3d9aac5f2897fbde49,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2A5K:A:CYS:145-:SG:C:AZP:CBM,COVAPIE_BULK_REVIEW_UNIT_7FB64BA2D198B24F,34,CURRENTLY_UNREVIEWED,AZP,7f2e08c2522e2dd36dfb505e039f31122e3df938ac343d4e59c35c5993471e3c,5e3d0951337f485a50379edea6930761662af104f1fcda09656400c377a3ac62,46,"[[""C"",0],[""CA"",0],[""CAA"",0],[""CAB"",0],[""CAC"",0],[""CAD"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAI"",0],[""CAT"",0],[""CAU"",0],[""CAV"",0],[""CAW"",0],[""CB"",0],[""CBA"",0],[""CBB"",0],[""CBC"",0],[""CBF"",0],[""CBG"",0],[""CBH"",0],[""CBI"",0],[""CBJ"",0],[""CBK"",0],[""CBM"",0],[""CBO"",0],[""CBP"",0],[""CBS"",0],[""CBT"",0],[""CD1"",0],[""CD2"",0],[""CG"",0],[""N"",0],[""NAS"",0],[""NAX"",0],[""NAZ"",0],[""NBE"",0],[""O"",0],[""OAH"",0],[""OAL"",0],[""OAY"",0],[""OBD"",0],[""OBL"",0],[""OBN"",0],[""OBQ"",0],[""OBR"",0]]",false,CBM,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,e01635755dbe4532ec58885a669679fa2c7cc2fdca854d3d9aac5f2897fbde49,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2A5K:B:CYS:145-:SG:D:AZP:CBM,COVAPIE_BULK_REVIEW_UNIT_7FB64BA2D198B24F,34,CURRENTLY_UNREVIEWED,AZP,7f2e08c2522e2dd36dfb505e039f31122e3df938ac343d4e59c35c5993471e3c,5e3d0951337f485a50379edea6930761662af104f1fcda09656400c377a3ac62,46,"[[""C"",0],[""CA"",0],[""CAA"",0],[""CAB"",0],[""CAC"",0],[""CAD"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAI"",0],[""CAT"",0],[""CAU"",0],[""CAV"",0],[""CAW"",0],[""CB"",0],[""CBA"",0],[""CBB"",0],[""CBC"",0],[""CBF"",0],[""CBG"",0],[""CBH"",0],[""CBI"",0],[""CBJ"",0],[""CBK"",0],[""CBM"",0],[""CBO"",0],[""CBP"",0],[""CBS"",0],[""CBT"",0],[""CD1"",0],[""CD2"",0],[""CG"",0],[""N"",0],[""NAS"",0],[""NAX"",0],[""NAZ"",0],[""NBE"",0],[""O"",0],[""OAH"",0],[""OAL"",0],[""OAY"",0],[""OBD"",0],[""OBL"",0],[""OBN"",0],[""OBQ"",0],[""OBR"",0]]",false,CBM,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,e01635755dbe4532ec58885a669679fa2c7cc2fdca854d3d9aac5f2897fbde49,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AMD:A:CYS:145-:SG:C:9IN:C23,COVAPIE_BULK_REVIEW_UNIT_B4F514DC9BD2350E,72,CURRENTLY_UNREVIEWED,9IN,2fe4b8821612fe92f27dfd5aea7f84406617d8188a7d74b7d1260d776e1ee98e,9ca4468165a6d0367d572bfec147f336cd038cc5424da1e15d1b30dc6aacf018,45,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C31"",0],[""C32"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""N6"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0]]",false,C23,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AMD:B:CYS:145-:SG:D:9IN:C23,COVAPIE_BULK_REVIEW_UNIT_B4F514DC9BD2350E,72,CURRENTLY_UNREVIEWED,9IN,2fe4b8821612fe92f27dfd5aea7f84406617d8188a7d74b7d1260d776e1ee98e,9ca4468165a6d0367d572bfec147f336cd038cc5424da1e15d1b30dc6aacf018,45,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C31"",0],[""C32"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""N6"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0]]",false,C23,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AMP:A:CYS:144-:SG:C:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,17,CURRENTLY_UNREVIEWED,I12,b808b2b9c2f2da39e3653f20ab6d5aa8bf825ab6607601f411552931ac3630dd,359cdec774ee102b62d1f148b9c817fc330f88921de1a0691cfa777743d7e72a,44,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""N6"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0]]",false,C21,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AMP:B:CYS:144-:SG:D:I12:C21,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,17,CURRENTLY_UNREVIEWED,I12,b808b2b9c2f2da39e3653f20ab6d5aa8bf825ab6607601f411552931ac3630dd,359cdec774ee102b62d1f148b9c817fc330f88921de1a0691cfa777743d7e72a,44,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N4"",0],[""N5"",0],[""N6"",0],[""O1"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0],[""O7"",0],[""O8"",0]]",false,C21,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AWZ:A:CYS:366-:SG:G:5H:C1,COVAPIE_BULK_REVIEW_UNIT_C7881E5B728B2D19,75,CURRENTLY_UNREVIEWED,5H,29f8e60eff73124fc6d076df4917d35c6608d82177c622762bd940527d9077b0,9119f4c4db081c364aec30411ce5a0cfb3b09a651545b9ac5df571e112a9812f,25,"[[""BR1"",0],[""C1"",0],[""C14"",0],[""C2"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N22"",0],[""O1"",0],[""O20"",0],[""O21"",0],[""S1"",0],[""S19"",0],[""S2"",0]]",false,C1,C,8462d40f48db4f113d1f544343e82038d9a375ffc54ab52f2d00684ccce8cca1,a9ae5cc18929566b3d4f99bc17388c2ebe23df6b55731080176e07c445481b9f,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:2AWZ:B:CYS:366-:SG:J:5H:C1,COVAPIE_BULK_REVIEW_UNIT_C7881E5B728B2D19,75,CURRENTLY_UNREVIEWED,5H,29f8e60eff73124fc6d076df4917d35c6608d82177c622762bd940527d9077b0,9119f4c4db081c364aec30411ce5a0cfb3b09a651545b9ac5df571e112a9812f,25,"[[""BR1"",0],[""C1"",0],[""C14"",0],[""C2"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""N22"",0],[""O1"",0],[""O20"",0],[""O21"",0],[""S1"",0],[""S19"",0],[""S2"",0]]",false,C1,C,8462d40f48db4f113d1f544343e82038d9a375ffc54ab52f2d00684ccce8cca1,a9ae5cc18929566b3d4f99bc17388c2ebe23df6b55731080176e07c445481b9f,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
