scaleup_rank,canonical_event_id,selection_priority_pass,pdb_id,protein_label_asym_id,protein_auth_chain,protein_residue_name,protein_residue_number,protein_reactive_atom,ligand_component_id,ligand_instance,ligand_reactive_atom,source_dataset_count,source_record_count,source_datasets_json,source_record_ids_json
737,COVAPIE_CYS_SG_EVENT_V1:4I3U:A:CYS:291-:SG:I:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,A,,CYS,291,SG,POA,I,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01472"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale1""]"
738,COVAPIE_CYS_SG_EVENT_V1:4I3U:B:CYS:291-:SG:J:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,B,,CYS,291,SG,POA,J,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01473"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale2""]"
739,COVAPIE_CYS_SG_EVENT_V1:4I3U:C:CYS:291-:SG:K:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,C,,CYS,291,SG,POA,K,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01474"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale3""]"
740,COVAPIE_CYS_SG_EVENT_V1:4I3U:D:CYS:291-:SG:L:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,D,,CYS,291,SG,POA,L,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01475"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale4""]"
741,COVAPIE_CYS_SG_EVENT_V1:4I3U:E:CYS:291-:SG:M:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,E,,CYS,291,SG,POA,M,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01476"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale5""]"
742,COVAPIE_CYS_SG_EVENT_V1:4I3U:F:CYS:291-:SG:N:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,F,,CYS,291,SG,POA,N,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01477"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale6""]"
743,COVAPIE_CYS_SG_EVENT_V1:4I3U:G:CYS:291-:SG:O:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,G,,CYS,291,SG,POA,O,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01478"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale7""]"
744,COVAPIE_CYS_SG_EVENT_V1:4I3U:H:CYS:291-:SG:P:POA:C2,MULTI_SOURCE_PROVENANCE,4I3U,H,,CYS,291,SG,POA,P,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3u/4i3u.pdb#LINK01479"",""SOURCE_RCSB_PDB_DIRECT:4I3U:covale8""]"
745,COVAPIE_CYS_SG_EVENT_V1:4I3V:A:CYS:291-:SG:J:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,A,,CYS,291,SG,POA,J,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01266"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale1""]"
746,COVAPIE_CYS_SG_EVENT_V1:4I3V:B:CYS:291-:SG:L:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,B,,CYS,291,SG,POA,L,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01267"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale2""]"
747,COVAPIE_CYS_SG_EVENT_V1:4I3V:C:CYS:291-:SG:N:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,C,,CYS,291,SG,POA,N,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01268"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale3""]"
748,COVAPIE_CYS_SG_EVENT_V1:4I3V:D:CYS:291-:SG:P:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,D,,CYS,291,SG,POA,P,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01269"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale4""]"
749,COVAPIE_CYS_SG_EVENT_V1:4I3V:E:CYS:291-:SG:R:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,E,,CYS,291,SG,POA,R,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01270"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale5""]"
750,COVAPIE_CYS_SG_EVENT_V1:4I3V:F:CYS:291-:SG:T:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,F,,CYS,291,SG,POA,T,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01271"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale6""]"
751,COVAPIE_CYS_SG_EVENT_V1:4I3V:G:CYS:291-:SG:V:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,G,,CYS,291,SG,POA,V,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01272"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale7""]"
752,COVAPIE_CYS_SG_EVENT_V1:4I3V:H:CYS:291-:SG:W:POA:C2,MULTI_SOURCE_PROVENANCE,4I3V,H,,CYS,291,SG,POA,W,C2,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3v/4i3v.pdb#LINK01273"",""SOURCE_RCSB_PDB_DIRECT:4I3V:covale8""]"
753,COVAPIE_CYS_SG_EVENT_V1:4I3W:A:CYS:291-:SG:I:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,A,,CYS,291,SG,G3H,I,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01349"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale1""]"
754,COVAPIE_CYS_SG_EVENT_V1:4I3W:B:CYS:291-:SG:K:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,B,,CYS,291,SG,G3H,K,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01350"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale2""]"
755,COVAPIE_CYS_SG_EVENT_V1:4I3W:C:CYS:291-:SG:M:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,C,,CYS,291,SG,G3H,M,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01351"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale3""]"
756,COVAPIE_CYS_SG_EVENT_V1:4I3W:D:CYS:291-:SG:O:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,D,,CYS,291,SG,G3H,O,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01352"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale4""]"
757,COVAPIE_CYS_SG_EVENT_V1:4I3W:E:CYS:291-:SG:Q:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,E,,CYS,291,SG,G3H,Q,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01353"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale5""]"
758,COVAPIE_CYS_SG_EVENT_V1:4I3W:F:CYS:291-:SG:S:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,F,,CYS,291,SG,G3H,S,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01354"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale6""]"
759,COVAPIE_CYS_SG_EVENT_V1:4I3W:G:CYS:291-:SG:U:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,G,,CYS,291,SG,G3H,U,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01355"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale7""]"
760,COVAPIE_CYS_SG_EVENT_V1:4I3W:H:CYS:291-:SG:W:G3H:C1,MULTI_SOURCE_PROVENANCE,4I3W,H,,CYS,291,SG,G3H,W,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i3w/4i3w.pdb#LINK01356"",""SOURCE_RCSB_PDB_DIRECT:4I3W:covale8""]"
761,COVAPIE_CYS_SG_EVENT_V1:4I9B:A:CYS:295-:SG:G:1KA:C1,MULTI_SOURCE_PROVENANCE,4I9B,A,,CYS,295,SG,1KA,G,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4i9b/4i9b.pdb#LINK00662"",""SOURCE_RCSB_PDB_DIRECT:4I9B:covale1""]"
762,COVAPIE_CYS_SG_EVENT_V1:4I9O:A:CYS:664-:SG:B:KI1:S,MULTI_SOURCE_PROVENANCE,4I9O,A,,CYS,664,SG,KI1,B,S,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004152"",""SOURCE_COVPDB:CovPDB_complexes/4i9o/4i9o.pdb#LINK00461"",""SOURCE_RCSB_PDB_DIRECT:4I9O:covale5""]"
763,COVAPIE_CYS_SG_EVENT_V1:4ITB:A:CYS:262-:SG:D:SSN:C4,MULTI_SOURCE_PROVENANCE,4ITB,A,,CYS,262,SG,SSN,D,C4,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4itb/4itb.pdb#LINK00598"",""SOURCE_RCSB_PDB_DIRECT:4ITB:covale1""]"
764,COVAPIE_CYS_SG_EVENT_V1:4ITB:B:CYS:262-:SG:S:SSN:C4,MULTI_SOURCE_PROVENANCE,4ITB,B,,CYS,262,SG,SSN,S,C4,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4itb/4itb.pdb#LINK00599"",""SOURCE_RCSB_PDB_DIRECT:4ITB:covale2""]"
765,COVAPIE_CYS_SG_EVENT_V1:4J5P:A:CYS:269-:SG:C:BR1:C21,MULTI_SOURCE_PROVENANCE,4J5P,A,,CYS,269,SG,BR1,C,C21,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000946"",""SOURCE_COVPDB:CovPDB_complexes/4j5p/4j5p.pdb#LINK00775"",""SOURCE_RCSB_PDB_DIRECT:4J5P:covale2""]"
766,COVAPIE_CYS_SG_EVENT_V1:4J5P:B:CYS:269-:SG:F:BR1:C21,MULTI_SOURCE_PROVENANCE,4J5P,B,,CYS,269,SG,BR1,F,C21,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000947"",""SOURCE_COVPDB:CovPDB_complexes/4j5p/4j5p.pdb#LINK00776"",""SOURCE_RCSB_PDB_DIRECT:4J5P:covale4""]"
767,COVAPIE_CYS_SG_EVENT_V1:4JAO:B:CYS:138-:SG:F:JAO:CAE,MULTI_SOURCE_PROVENANCE,4JAO,B,,CYS,138,SG,JAO,F,CAE,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4jao/4jao.pdb#LINK00681"",""SOURCE_RCSB_PDB_DIRECT:4JAO:covale1""]"
768,COVAPIE_CYS_SG_EVENT_V1:4JAO:C:CYS:138-:SG:G:JAO:CAE,MULTI_SOURCE_PROVENANCE,4JAO,C,,CYS,138,SG,JAO,G,CAE,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4jao/4jao.pdb#LINK00682"",""SOURCE_RCSB_PDB_DIRECT:4JAO:covale2""]"
769,COVAPIE_CYS_SG_EVENT_V1:4JAQ:A:CYS:138-:SG:E:14V:CAE,MULTI_SOURCE_PROVENANCE,4JAQ,A,,CYS,138,SG,14V,E,CAE,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4jaq/4jaq.pdb#LINK00611"",""SOURCE_RCSB_PDB_DIRECT:4JAQ:covale1""]"
770,COVAPIE_CYS_SG_EVENT_V1:4JAQ:C:CYS:138-:SG:H:PLM:C1,MULTI_SOURCE_PROVENANCE,4JAQ,C,,CYS,138,SG,PLM,H,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4jaq/4jaq.pdb#LINK00612"",""SOURCE_RCSB_PDB_DIRECT:4JAQ:covale3""]"
771,COVAPIE_CYS_SG_EVENT_V1:4JG6:A:CYS:436-:SG:B:1LB:C07,MULTI_SOURCE_PROVENANCE,4JG6,A,,CYS,436,SG,1LB,B,C07,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004074"",""SOURCE_RCSB_PDB_DIRECT:4JG6:covale1""]"
772,COVAPIE_CYS_SG_EVENT_V1:4JG7:A:CYS:436-:SG:B:1LC:C06,MULTI_SOURCE_PROVENANCE,4JG7,A,,CYS,436,SG,1LC,B,C06,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004076"",""SOURCE_RCSB_PDB_DIRECT:4JG7:covale1""]"
773,COVAPIE_CYS_SG_EVENT_V1:4JG8:A:CYS:436-:SG:B:1LE:C12,MULTI_SOURCE_PROVENANCE,4JG8,A,,CYS,436,SG,1LE,B,C12,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004075"",""SOURCE_RCSB_PDB_DIRECT:4JG8:covale1""]"
774,COVAPIE_CYS_SG_EVENT_V1:4JMX:A:CYS:226-:SG:B:IM2:C7,MULTI_SOURCE_PROVENANCE,4JMX,A,,CYS,226,SG,IM2,B,C7,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001604"",""SOURCE_RCSB_PDB_DIRECT:4JMX:covale1""]"
775,COVAPIE_CYS_SG_EVENT_V1:4JWS:C:CYS:73-:SG:G:1N0:C16,MULTI_SOURCE_PROVENANCE,4JWS,C,,CYS,73,SG,1N0,G,C16,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004486"",""SOURCE_RCSB_PDB_DIRECT:4JWS:covale2""]"
776,COVAPIE_CYS_SG_EVENT_V1:4JWS:D:CYS:73-:SG:J:1N0:C16,MULTI_SOURCE_PROVENANCE,4JWS,D,,CYS,73,SG,1N0,J,C16,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004487"",""SOURCE_RCSB_PDB_DIRECT:4JWS:covale4""]"
777,COVAPIE_CYS_SG_EVENT_V1:4JWU:A:CYS:344-:SG:G:1N0:C2,MULTI_SOURCE_PROVENANCE,4JWU,A,,CYS,344,SG,1N0,G,C2,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004495"",""SOURCE_RCSB_PDB_DIRECT:4JWU:covale1""]"
778,COVAPIE_CYS_SG_EVENT_V1:4JWU:C:CYS:19-:SG:G:1N0:C16,MULTI_SOURCE_PROVENANCE,4JWU,C,,CYS,19,SG,1N0,G,C16,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR004496"",""SOURCE_RCSB_PDB_DIRECT:4JWU:covale2""]"
779,COVAPIE_CYS_SG_EVENT_V1:4JX1:E:CYS:344-:SG:U:1N0:C2,MULTI_SOURCE_PROVENANCE,4JX1,E,,CYS,344,SG,1N0,U,C2,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001996"",""SOURCE_RCSB_PDB_DIRECT:4JX1:covale1""]"
780,COVAPIE_CYS_SG_EVENT_V1:4JX1:G:CYS:19-:SG:U:1N0:C16,MULTI_SOURCE_PROVENANCE,4JX1,G,,CYS,19,SG,1N0,U,C16,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001997"",""SOURCE_RCSB_PDB_DIRECT:4JX1:covale2""]"
781,COVAPIE_CYS_SG_EVENT_V1:4L1O:A:CYS:243-:SG:C:1VL:C7,MULTI_SOURCE_PROVENANCE,4L1O,A,,CYS,243,SG,1VL,C,C7,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4l1o/4l1o.pdb#LINK00649"",""SOURCE_RCSB_PDB_DIRECT:4L1O:covale1""]"
782,COVAPIE_CYS_SG_EVENT_V1:4L1O:B:CYS:243-:SG:G:1VL:C7,MULTI_SOURCE_PROVENANCE,4L1O,B,,CYS,243,SG,1VL,G,C7,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4l1o/4l1o.pdb#LINK00650"",""SOURCE_RCSB_PDB_DIRECT:4L1O:covale2""]"
783,COVAPIE_CYS_SG_EVENT_V1:4LL0:A:CYS:797-:SG:C:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LL0,A,,CYS,797,SG,YUN,C,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002129"",""SOURCE_RCSB_PDB_DIRECT:4LL0:covale1""]"
784,COVAPIE_CYS_SG_EVENT_V1:4LL0:B:CYS:797-:SG:D:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LL0,B,,CYS,797,SG,YUN,D,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002128"",""SOURCE_RCSB_PDB_DIRECT:4LL0:covale2""]"
785,COVAPIE_CYS_SG_EVENT_V1:4LQM:A:CYS:797-:SG:B:DJK:C51,MULTI_SOURCE_PROVENANCE,4LQM,A,,CYS,797,SG,DJK,B,C51,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR005166"",""SOURCE_COVPDB:CovPDB_complexes/4lqm/4lqm.pdb#LINK00512"",""SOURCE_RCSB_PDB_DIRECT:4LQM:covale1""]"
786,COVAPIE_CYS_SG_EVENT_V1:4LRM:A:CYS:800-:SG:F:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LRM,A,,CYS,800,SG,YUN,F,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002452"",""SOURCE_RCSB_PDB_DIRECT:4LRM:covale1""]"
787,COVAPIE_CYS_SG_EVENT_V1:4LRM:B:CYS:800-:SG:G:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LRM,B,,CYS,800,SG,YUN,G,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002454"",""SOURCE_RCSB_PDB_DIRECT:4LRM:covale2""]"
788,COVAPIE_CYS_SG_EVENT_V1:4LRM:C:CYS:800-:SG:H:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LRM,C,,CYS,800,SG,YUN,H,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002455"",""SOURCE_RCSB_PDB_DIRECT:4LRM:covale3""]"
789,COVAPIE_CYS_SG_EVENT_V1:4LRM:D:CYS:800-:SG:I:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LRM,D,,CYS,800,SG,YUN,I,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002451"",""SOURCE_RCSB_PDB_DIRECT:4LRM:covale4""]"
790,COVAPIE_CYS_SG_EVENT_V1:4LRM:E:CYS:800-:SG:J:YUN:CAN,MULTI_SOURCE_PROVENANCE,4LRM,E,,CYS,800,SG,YUN,J,CAN,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002453"",""SOURCE_RCSB_PDB_DIRECT:4LRM:covale5""]"
791,COVAPIE_CYS_SG_EVENT_V1:4LS8:A:CYS:164-:SG:C:1XG:C3,MULTI_SOURCE_PROVENANCE,4LS8,A,,CYS,164,SG,1XG,C,C3,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000272"",""SOURCE_COVPDB:CovPDB_complexes/4ls8/4ls8.pdb#LINK00632"",""SOURCE_RCSB_PDB_DIRECT:4LS8:covale1""]"
792,COVAPIE_CYS_SG_EVENT_V1:4LS8:B:CYS:164-:SG:J:1XG:C3,MULTI_SOURCE_PROVENANCE,4LS8,B,,CYS,164,SG,1XG,J,C3,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000271"",""SOURCE_COVPDB:CovPDB_complexes/4ls8/4ls8.pdb#LINK00631"",""SOURCE_RCSB_PDB_DIRECT:4LS8:covale2""]"
793,COVAPIE_CYS_SG_EVENT_V1:4LUC:A:CYS:12-:SG:E:20G:S19,MULTI_SOURCE_PROVENANCE,4LUC,A,,CYS,12,SG,20G,E,S19,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4luc/4luc.pdb#LINK00811"",""SOURCE_RCSB_PDB_DIRECT:4LUC:covale1""]"
794,COVAPIE_CYS_SG_EVENT_V1:4LUC:B:CYS:12-:SG:I:20G:S19,MULTI_SOURCE_PROVENANCE,4LUC,B,,CYS,12,SG,20G,I,S19,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4luc/4luc.pdb#LINK00812"",""SOURCE_RCSB_PDB_DIRECT:4LUC:covale2""]"
795,COVAPIE_CYS_SG_EVENT_V1:4LV6:A:CYS:12-:SG:E:20H:S17,MULTI_SOURCE_PROVENANCE,4LV6,A,,CYS,12,SG,20H,E,S17,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR005062"",""SOURCE_COVPDB:CovPDB_complexes/4lv6/4lv6.pdb#LINK00815"",""SOURCE_RCSB_PDB_DIRECT:4LV6:covale1""]"
796,COVAPIE_CYS_SG_EVENT_V1:4LV6:B:CYS:12-:SG:I:20H:S17,MULTI_SOURCE_PROVENANCE,4LV6,B,,CYS,12,SG,20H,I,S17,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR005063"",""SOURCE_COVPDB:CovPDB_complexes/4lv6/4lv6.pdb#LINK00816"",""SOURCE_RCSB_PDB_DIRECT:4LV6:covale2""]"
797,COVAPIE_CYS_SG_EVENT_V1:4LYF:B:CYS:12-:SG:E:21C:C18,MULTI_SOURCE_PROVENANCE,4LYF,B,,CYS,12,SG,21C,E,C18,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4lyf/4lyf.pdb#LINK00828"",""SOURCE_RCSB_PDB_DIRECT:4LYF:covale1""]"
798,COVAPIE_CYS_SG_EVENT_V1:4LYH:B:CYS:12-:SG:F:21F:C17,MULTI_SOURCE_PROVENANCE,4LYH,B,,CYS,12,SG,21F,F,C17,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4lyh/4lyh.pdb#LINK00919"",""SOURCE_RCSB_PDB_DIRECT:4LYH:covale1""]"
799,COVAPIE_CYS_SG_EVENT_V1:4LYH:C:CYS:12-:SG:I:21F:C17,MULTI_SOURCE_PROVENANCE,4LYH,C,,CYS,12,SG,21F,I,C17,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4lyh/4lyh.pdb#LINK00920"",""SOURCE_RCSB_PDB_DIRECT:4LYH:covale2""]"
