case_order,case_id,case_group,assertion_kind,inherited_case_id,download_result_status_representation,observed_http_status_representation,observed_content_length_bytes_representation,observed_sha256_representation,expected_content_length_bytes_representation,expected_sha256_representation,explicit_integrity_verdict_representation,expected_design_result,observed_formal_result,exact_type_value_equality,evaluator_io_used,formal_source,truth_passed
92,BUSINESS23_SHA_MATCH_AND_EXPLICIT_FAILED,inherited_exact7_business_projection,formal_interface_projection,SHA_MATCH_AND_EXPLICIT_FAILED,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef','failed',"('ADMIT_013', 'blocked', False, True, 'EXPLICIT_INTEGRITY_VERDICT_FAILED', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'EXPLICIT_INTEGRITY_VERDICT_FAILED', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
93,BUSINESS23_SHA_MISMATCH_AND_EXPLICIT_VERIFIED,inherited_exact7_business_projection,formal_interface_projection,SHA_MISMATCH_AND_EXPLICIT_VERIFIED,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789','verified',"('ADMIT_013', 'blocked', False, True, 'OBSERVED_SHA256_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_SHA256_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
94,BUSINESS23_ZERO_ALL_AUTHORITIES_APPEAR_PASS,inherited_exact7_business_projection,formal_interface_projection,ZERO_ALL_AUTHORITIES_APPEAR_PASS,'success',200,0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef','verified',"('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_EMPTY', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 0), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_EMPTY', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 0), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
95,BUSINESS23_STATUS_FAILURE_AND_SHA_MISMATCH,inherited_exact7_business_projection,formal_interface_projection,STATUS_FAILURE_AND_SHA_MISMATCH,'failure',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
96,BUSINESS23_NON2XX_ZERO_INTEGRITY_FAILURE,inherited_exact7_business_projection,formal_interface_projection,NON2XX_ZERO_INTEGRITY_FAILURE,'success',500,0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',1,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789','failed',"('ADMIT_013', 'blocked', False, True, 'OBSERVED_HTTP_STATUS_NOT_SUCCESS', (('download_result_status', 'success'), ('observed_http_status', 500), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 1), ('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_HTTP_STATUS_NOT_SUCCESS', (('download_result_status', 'success'), ('observed_http_status', 500), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 1), ('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
97,BUSINESS23_ADJACENT_STATUS_HTTP,inherited_exact7_business_projection,formal_interface_projection,ADJACENT_STATUS_HTTP,'failure',404,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 404), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 404), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
98,BUSINESS23_ADJACENT_HTTP_EMPTY,inherited_exact7_business_projection,formal_interface_projection,ADJACENT_HTTP_EMPTY,'success',404,0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'OBSERVED_HTTP_STATUS_NOT_SUCCESS', (('download_result_status', 'success'), ('observed_http_status', 404), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_HTTP_STATUS_NOT_SUCCESS', (('download_result_status', 'success'), ('observed_http_status', 404), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
99,BUSINESS23_ADJACENT_EMPTY_SHA,inherited_exact7_business_projection,formal_interface_projection,ADJACENT_EMPTY_SHA,'success',200,0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_EMPTY', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_EMPTY', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
100,BUSINESS23_ADJACENT_SHA_VERDICT,inherited_exact7_business_projection,formal_interface_projection,ADJACENT_SHA_VERDICT,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789','failed',"('ADMIT_013', 'blocked', False, True, 'OBSERVED_SHA256_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_SHA256_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
101,BUSINESS23_ADJACENT_VERDICT_LENGTH,inherited_exact7_business_projection,formal_interface_projection,ADJACENT_VERDICT_LENGTH,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',11,<MISSING>,'failed',"('ADMIT_013', 'blocked', False, True, 'EXPLICIT_INTEGRITY_VERDICT_FAILED', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 11), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'EXPLICIT_INTEGRITY_VERDICT_FAILED', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 11), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
102,BUSINESS23_ADJACENT_LENGTH_AUTHORITY,inherited_exact7_business_projection,formal_interface_projection,ADJACENT_LENGTH_AUTHORITY,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',11,<MISSING>,<MISSING>,"('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_LENGTH_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 11),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_LENGTH_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 11),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
103,WRONG_TOP_LEVEL_RESULT_TYPE,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
104,RESULT_SUBCLASS,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
105,STORAGE_NOT_EXACT_DATACLASS,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
106,MISSING_FIELD,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
107,EXTRA_FIELD,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
108,FIELD_REORDER,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
109,PASSED_INT_ONE,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
110,BLOCKS_INT_ZERO,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
111,CANONICAL_OUTER_LIST,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
112,MALFORMED_PAIR,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
113,PAIR_LIST,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
114,PAIR_SUBCLASS,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
115,TUPLE_SUBCLASS,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
116,WRONG_PAIR_NAME,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
117,WRONG_PAIR_ORDER,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
118,DUPLICATE_PAIR,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
119,EXTRA_PAIR,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
120,CANONICAL_AUTHORITY_CONTAINS_MISSING_FIELD,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
121,VALIDATED_TUPLE_LIST,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
122,CONSUMED_TUPLE_LIST,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:TypeError,RESULT_CONTRACT_REJECTED:TypeError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
123,VALIDATED_NAME_NOT_EXACT_STR,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
124,CONSUMED_NAME_NOT_EXACT_STR,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
125,DESIGN_SENTINEL_LEAK,result_invariant_negative,result_contract_rejection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,RESULT_CONTRACT_REJECTED:ValueError,RESULT_CONTRACT_REJECTED:ValueError,true,false,evaluate_admit_013|Admit013EvaluationResult,true
