case_id,case_group,field_name,expected_value,design_value,runtime_value,expected_design_exact_type,expected_runtime_exact_type,design_runtime_exact_type,three_way_parity_verified
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,failing_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,source_lineage_verified,true,true,true,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,call_site_decision_outcome,"""authorized""","""authorized""","""authorized""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,call_site_decision_reason,"""""","""""","""""",true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_NOT_PENDING_OVER_ELIGIBLE,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,outcome,"""eligible""","""eligible""","""eligible""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,passed,true,true,true,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,blocks_transition,false,false,false,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,reason,"""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""","""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""","""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""",true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,source_lineage_verified,true,true,true,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,transition_eligible,true,true,true,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_ELIGIBLE,precedence,bridge_io_used,false,false,false,true,true,true,true
