case_group,case_id,decision_field,expected_value,design_value,runtime_value,expected_exact_type,design_exact_type,runtime_exact_type,design_parity_verified,runtime_parity_verified,three_way_parity_verified
candidate_precedence,invalid_middle,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,invalid_middle,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
candidate_precedence,invalid_middle,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,invalid_middle,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,invalid_middle,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,invalid_middle,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,invalid_middle,invalid_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_middle,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_middle,failing_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_middle,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_middle,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_middle,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_last,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,invalid_last,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,invalid_last,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_last,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,invalid_last,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
candidate_precedence,invalid_last,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,invalid_last,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,invalid_last,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,invalid_last,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,invalid_last,invalid_candidate_indexes,[2],[2],[2],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_last,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_last,failing_candidate_indexes,[2],[2],[2],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_last,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_last,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_last,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_invalid,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,multiple_invalid,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,multiple_invalid,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_invalid,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,multiple_invalid,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
candidate_precedence,multiple_invalid,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,multiple_invalid,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,multiple_invalid,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,multiple_invalid,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,multiple_invalid,invalid_candidate_indexes,"[0,2]","[0,2]","[0,2]",tuple,tuple,tuple,true,true,true
candidate_precedence,multiple_invalid,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,multiple_invalid,failing_candidate_indexes,"[0,2]","[0,2]","[0,2]",tuple,tuple,tuple,true,true,true
candidate_precedence,multiple_invalid,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_invalid,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_invalid,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_and_invalid,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,blocked_and_invalid,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,blocked_and_invalid,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_and_invalid,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,blocked_and_invalid,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
candidate_precedence,blocked_and_invalid,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,blocked_and_invalid,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,blocked_and_invalid,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,blocked_and_invalid,candidate_count,2,2,2,int,int,int,true,true,true
candidate_precedence,blocked_and_invalid,invalid_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_and_invalid,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_and_invalid,failing_candidate_indexes,"[0,1]","[0,1]","[0,1]",tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_and_invalid,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_and_invalid,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_and_invalid,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_and_blocked,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,invalid_and_blocked,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,invalid_and_blocked,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_and_blocked,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,invalid_and_blocked,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
candidate_precedence,invalid_and_blocked,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,invalid_and_blocked,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,invalid_and_blocked,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,invalid_and_blocked,candidate_count,2,2,2,int,int,int,true,true,true
candidate_precedence,invalid_and_blocked,invalid_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_and_blocked,blocked_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_and_blocked,failing_candidate_indexes,"[0,1]","[0,1]","[0,1]",tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_and_blocked,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_and_blocked,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_and_blocked,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,reason,BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED,BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED,BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED,str,str,str,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,candidate_count,2,2,2,int,int,int,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,invalid_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,failing_candidate_indexes,"[0,1]","[0,1]","[0,1]",tuple,tuple,tuple,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,action_permission_granted,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,action_true_precedes_invalid_and_blocked,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
precedence,io_true_precedes_candidate_blocked,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
precedence,io_true_precedes_candidate_blocked,outcome,invalid,invalid,invalid,str,str,str,true,true,true
precedence,io_true_precedes_candidate_blocked,passed,false,false,false,bool,bool,bool,true,true,true
precedence,io_true_precedes_candidate_blocked,blocks_download,true,true,true,bool,bool,bool,true,true,true
precedence,io_true_precedes_candidate_blocked,reason,BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID,str,str,str,true,true,true
precedence,io_true_precedes_candidate_blocked,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
precedence,io_true_precedes_candidate_blocked,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
precedence,io_true_precedes_candidate_blocked,source_error_code,,,,str,str,str,true,true,true
precedence,io_true_precedes_candidate_blocked,candidate_count,1,1,1,int,int,int,true,true,true
precedence,io_true_precedes_candidate_blocked,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
precedence,io_true_precedes_candidate_blocked,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
precedence,io_true_precedes_candidate_blocked,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
precedence,io_true_precedes_candidate_blocked,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
precedence,io_true_precedes_candidate_blocked,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
precedence,io_true_precedes_candidate_blocked,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
current_real_path,committed_orchestrator_download_scope,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
current_real_path,committed_orchestrator_download_scope,outcome,blocked,blocked,blocked,str,str,str,true,true,true
current_real_path,committed_orchestrator_download_scope,passed,false,false,false,bool,bool,bool,true,true,true
current_real_path,committed_orchestrator_download_scope,blocks_download,true,true,true,bool,bool,bool,true,true,true
current_real_path,committed_orchestrator_download_scope,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
current_real_path,committed_orchestrator_download_scope,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
current_real_path,committed_orchestrator_download_scope,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
current_real_path,committed_orchestrator_download_scope,source_error_code,,,,str,str,str,true,true,true
current_real_path,committed_orchestrator_download_scope,candidate_count,1,1,1,int,int,int,true,true,true
current_real_path,committed_orchestrator_download_scope,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
current_real_path,committed_orchestrator_download_scope,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
current_real_path,committed_orchestrator_download_scope,failing_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
current_real_path,committed_orchestrator_download_scope,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
current_real_path,committed_orchestrator_download_scope,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
current_real_path,committed_orchestrator_download_scope,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,reason,BULK_DOWNLOAD_CALL_SITE_INPUT_CARDINALITY_INVALID,BULK_DOWNLOAD_CALL_SITE_INPUT_CARDINALITY_INVALID,BULK_DOWNLOAD_CALL_SITE_INPUT_CARDINALITY_INVALID,str,str,str,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,source_kind,invalid_input,invalid_input,invalid_input,str,str,str,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,source_scope_id,,,,str,str,str,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,candidate_count,0,0,0,int,int,int,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cardinality_precedes_wrong_result_and_error_types,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,reason,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,str,str,str,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,source_scope_id,,,,str,str,str,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,candidate_count,0,0,0,int,int,int,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,stage_invariant_precedes_scope_io_permission_candidate,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,reason,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,str,str,str,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,source_scope_id,post_download_acceptance_permission,post_download_acceptance_permission,post_download_acceptance_permission,str,str,str,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,candidate_count,2,2,2,int,int,int,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,action_permission_granted,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,wrong_scope_precedes_io_permission_candidate,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,reason,BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_IO_INVARIANT_INVALID,str,str,str,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,candidate_count,2,2,2,int,int,int,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,action_permission_granted,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,io_precedes_permission_and_candidate,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,reason,BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED,BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED,BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED,str,str,str,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,candidate_count,2,2,2,int,int,int,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,invalid_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,failing_candidate_indexes,"[0,1]","[0,1]","[0,1]",tuple,tuple,tuple,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,action_permission_granted,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,action_permission_precedes_invalid_and_blocked,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,candidate_count,2,2,2,int,int,int,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,invalid_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,failing_candidate_indexes,"[0,1]","[0,1]","[0,1]",tuple,tuple,tuple,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_invalid_precedes_blocked,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,outcome,blocked,blocked,blocked,str,str,str,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
