occurrence_id,source_scope,source_path_namespace,source_path,line_start,line_end,ast_node_type,matched_semantic_pattern,expected_or_literal_mode,semantic_class,lifecycle_class,debt_disposition,is_git_tracked_source,is_external_covapie_state_source,mode_participates_in_admit_reject_decision,bytes_or_sha_also_checked,known_checkout_reconstruction_risk,recommended_v2_action,evidence_note
FMV2-3D63E11067AEFFF5D01C,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2A2_COVAPIE_BULK_REVIEW_UNIT_6B422BBF7FAD44F6/review-preparation-v1/ligand_2a2_review_package_v1.py,2384,2384,DictModeMetadata,mode_metadata_recording,,REPORTING_OR_DIAGNOSTIC_MODE_METADATA,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve reporting; exclude from identity,Mode metadata only; rejection is inventoried separately.
FMV2-73B77A23871D8A20D9B2,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/formal-human-decision-v1/2vs_formal_human_decision_v1.json,65,65,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance[0].mode
FMV2-7F3DFF414934E2CD91ED,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/formal-human-decision-v1/2vs_formal_human_decision_v1.json,76,76,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance[1].mode
FMV2-CDE48A03BE7F24406270,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/formal-human-decision-v1/2vs_formal_human_decision_v1.json,87,87,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance[2].mode
FMV2-7BA0AE0A62A2FD9D0FBF,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/formal-human-decision-v1/2vs_formal_human_decision_v1.json,98,98,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance[3].mode
FMV2-34D6D95F2E0E9CBB88B6,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/formal-human-decision-v1/2vs_formal_human_decision_v1.json,109,109,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance[4].mode
FMV2-4EDD4BDAFC581EA7A48B,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/formal-human-decision-v1/2vs_formal_human_decision_v1.json,120,120,JsonObjectField,json_source_binding_exact_posix_mode,0755,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance[5].mode
FMV2-209F58AFB479537C7D2B,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/review-preparation-v1/ligand_2vs_review_package_v1.py,2081,2081,ModeOperationCall,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-72137EC76CFA4CDA9E0B,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/review-preparation-v1/ligand_2vs_review_package_v1.py,2084,2084,ModeOperationCall,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-97C91ADE0A057B6E87D7,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/review-preparation-v1/ligand_2vs_review_package_v1.py,2097,2097,IfTest,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-2F794E6C6FB68C24A03E,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/review-preparation-v1/ligand_2vs_review_package_v1.py,2100,2100,IfTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-6CFF55E8D1943246AEC3,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/2VS_COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22/review-preparation-v1/ligand_2vs_review_package_v1.py,2131,2131,DictModeMetadata,mode_metadata_recording,,REPORTING_OR_DIAGNOSTIC_MODE_METADATA,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve reporting; exclude from identity,Mode metadata only; rejection is inventoried separately.
FMV2-865AAB8D68BC9D441E06,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,77,77,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.exact6_SHA_bindings[0].mode
FMV2-6D07C8A87D24D4B841BA,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,86,86,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.exact6_SHA_bindings[1].mode
FMV2-FFA011C84AF920987797,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,95,95,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.exact6_SHA_bindings[2].mode
FMV2-4B2FF23C9005B459D63D,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,104,104,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.exact6_SHA_bindings[3].mode
FMV2-7E646F020B4550E3B786,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,113,113,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.exact6_SHA_bindings[4].mode
FMV2-FA18D4263590CE35E5D1,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,122,122,JsonObjectField,json_source_binding_exact_posix_mode,0755,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.exact6_SHA_bindings[5].mode
FMV2-EE8EDF91A4D31FA7E8A8,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/review-preparation-v1/ligand_cht_review_package_v1.py,2153,2153,ModeOperationCall,candidate_or_output_mode_hygiene,0755,CANDIDATE_ARTIFACT_MODE_HYGIENE,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-C514C0CECD4882AA526B,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/review-preparation-v1/ligand_cht_review_package_v1.py,2158,2158,ModeOperationCall,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-D30F845751BCB7E351E1,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/review-preparation-v1/ligand_cht_review_package_v1.py,2206,2206,DictModeMetadata,mode_metadata_recording,,REPORTING_OR_DIAGNOSTIC_MODE_METADATA,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve reporting; exclude from identity,Mode metadata only; rejection is inventoried separately.
FMV2-11A4ED2B606C7AEDF5E2,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,301,301,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[0].mode
FMV2-2FE6BB2B6A17DF7D0438,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,311,311,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[1].mode
FMV2-C6BE264CB71EC96CF1DC,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,321,321,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[2].mode
FMV2-31D6FDB1D9512D797418,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,331,331,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[3].mode
FMV2-666E4A31EE9DC53CAD7C,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,341,341,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[4].mode
FMV2-7C3573D2CE71CB956B8A,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,351,351,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[5].mode
FMV2-5F7CB970CF5E54C2F3EA,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,361,361,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[6].mode
FMV2-3CD6E3C735C50E70C792,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,371,371,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[7].mode
FMV2-38AADE3CD7C12A900C05,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,381,381,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[8].mode
FMV2-A6109BCF9074F60411B1,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,391,391,JsonObjectField,json_source_binding_exact_posix_mode,0664,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[9].mode
FMV2-A4A4FBE1908931FFF7BA,EXTERNAL_COVAPIE_STATE_JSON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/f24_formal_human_decision_v1.json,401,401,JsonObjectField,json_source_binding_exact_posix_mode,0644,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,JSON binding joins exact mode to path/bytes/SHA. JSON path=root.evidence_provenance.source_bindings[10].mode
FMV2-03D82E4FC7A9AC248BDF,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/validate_f24_formal_human_decision_v1.py,69,81,ModeSpecificationAssignment,mode_reporting_or_intermediate_metadata,0664|0644,REPORTING_OR_DIAGNOSTIC_MODE_METADATA,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve reporting; exclude from identity,Mode metadata without observed semantic rejection.
FMV2-59EDC3D4ADE6F1DD7900,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/validate_f24_formal_human_decision_v1.py,169,169,DictModeMetadata,mode_metadata_recording,,REPORTING_OR_DIAGNOSTIC_MODE_METADATA,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve reporting; exclude from identity,Mode metadata only; rejection is inventoried separately.
FMV2-4D507176283203311CD8,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/validate_f24_formal_human_decision_v1.py,186,186,ModeAssignment,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,HISTORICAL_IMMUTABLE_V1,PRESERVE_AS_IS,False,True,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-569893FC700938CF9B8A,EXTERNAL_COVAPIE_STATE_PYTHON,repository_parent_relative,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/F24_COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5/formal-human-decision-v1/validate_f24_formal_human_decision_v1.py,187,187,IfTest,exact_posix_mode_joined_to_byte_sha_source_identity,,SEMANTIC_SOURCE_IDENTITY_EXACT_POSIX_MODE,HISTORICAL_IMMUTABLE_V1,PRESERVE_HISTORICAL_BUT_DO_NOT_PROPAGATE,False,True,True,True,True,freeze V1; no propagation; disposable replay only,Exact mode rejects source alongside byte/SHA identity.
