sample_index_row_id,sample_preparation_input_id,pdb_id,ligand_identity,domain,source_table_path,source_table_sha256,source_atom_row_index_0based,source_atom_site_or_row_identity,type_symbol,symbol_class,projection_disposition,projection_reason,retained_for_checkpoint_model,projected_heavy_atom_row_index_0based,checkpoint_channel_index,excluded_before_centering,excluded_before_node_count,excluded_before_batch_membership,excluded_before_mask_projection,excluded_before_pair_index_projection,sample_rejected,verified
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,53,atom_site_id=3791,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,29,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,54,atom_site_id=3792,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,30,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,55,atom_site_id=3793,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,31,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,56,atom_site_id=3794,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,57,atom_site_id=3795,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,58,atom_site_id=3796,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,59,atom_site_id=3797,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,60,atom_site_id=3798,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,61,atom_site_id=3799,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,62,atom_site_id=3800,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,63,atom_site_id=3801,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,32,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,64,atom_site_id=3804,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,33,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,65,atom_site_id=3810,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,66,atom_site_id=3899,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,34,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,67,atom_site_id=3900,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,35,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,68,atom_site_id=3902,S,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,36,3,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,69,atom_site_id=3907,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,37,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,70,atom_site_id=3908,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,38,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,71,atom_site_id=3909,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,39,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,72,atom_site_id=3910,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,40,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,73,atom_site_id=3911,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,41,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,74,atom_site_id=3912,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,42,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,75,atom_site_id=3913,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,43,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,76,atom_site_id=3916,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,77,atom_site_id=3917,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,78,atom_site_id=3918,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,79,atom_site_id=3919,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,80,atom_site_id=3920,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,81,atom_site_id=3922,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,82,atom_site_id=3923,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,83,atom_site_id=3929,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,44,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,84,atom_site_id=3930,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,45,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,85,atom_site_id=3931,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,46,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,86,atom_site_id=3932,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,47,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,87,atom_site_id=3933,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,48,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,88,atom_site_id=3934,S,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,49,3,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,89,atom_site_id=3935,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,50,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,90,atom_site_id=3936,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,51,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,91,atom_site_id=3937,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,52,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,92,atom_site_id=3939,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,53,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,93,atom_site_id=3940,S,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,54,3,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,94,atom_site_id=3941,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,95,atom_site_id=3942,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,96,atom_site_id=3943,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,97,atom_site_id=3944,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,98,atom_site_id=3945,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,55,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,99,atom_site_id=3952,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,56,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000001,CYS_SG_SAMPLE_PREP_INPUT_000001,6BV6,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV6_JUG/pocket_atom_table.csv,8304b32fe3744010e9fed4c0cdbf1036f3550130b6ceeb0b4e72f6cf467bf09a,100,atom_site_id=3953,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,57,1,false,false,false,false,false,false,true
